,title,description,image
379,The Little Girl Who Lives Down the Lane,"In a little seaside town, thirteen year-old Rynn Jacobs is celebrating her birthday alone on a Halloween night. She and her father had arrived from England recently and leased the house for three years from Mrs. Cora Hallet. Out of the blue, Mrs. Hallet's pervert son Frank Hallet visits Rynn and sexually harasses her. Then his mother visits the house and asks for Rynn's father. The girl tells her that he traveled to New York. Mrs. Hallet says she needs her jelly glasses that are stored in the cellar and Rynn asks the impolite woman to go. Later ,Mrs. Hallet returns and opens the cellar door despite Rynn. However, the support of the cellar door hits her head and she dies. Rynn tries to get rid of Mrs. Hallet's car to hide the evidence but she has trouble starting the car so aspiring magician, Mario Podesta, helps her. Rynn immediately trusts Mario and discloses her secret to him. What is Rynn's secret?::Claudio Carvalho, Rio de Janeiro, Brazil",https://m.media-amazon.com/images/M/MV5BZjc1MzA2ZjctYTZjNy00YzYwLTljYmItZTJiZDRhMjZlMDViXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
380,V/H/S/94,A police S.W.A.T. team investigates about a mysterious VHS tape and discovers a sinister cult that has pre-recorded material which uncovers a nightmarish conspiracy.,https://m.media-amazon.com/images/M/MV5BZmJkM2QzYTctYTNiNC00MDcyLWI0MjAtMjdjMGYwYWNjNjkwXkEyXkFqcGdeQXVyMTMxNjUyMDkx.jpg
381,The 'Burbs,An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,https://m.media-amazon.com/images/M/MV5BNWE1OGExYzQtYzRjOS00MmJhLWE3OTYtZjkzOTNlMjJlZTQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg
382,Manhunter,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",https://m.media-amazon.com/images/M/MV5BYjY3NWRlMjItMmUwOC00ZTNhLTk4ODktMDM0NjhhODI4ZDlkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
385,Burnt Offerings,A family moves into a large old mansion in the countryside which seems to have a mysterious and sinister power over its new residents.,https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@.jpg
386,The Killer,"An assassin begins to psychologically crack as he develops a conscience, even as his clients continue to demand his skills.",https://m.media-amazon.com/images/M/MV5BMjUwNTk1MDYtZWM1YS00N2EwLTlkZDEtNDI0ZmY4NDBjNWZhXkEyXkFqcGdeQXVyNDE2NzE5OTE@.jpg
388,Taking Lives,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.,https://m.media-amazon.com/images/M/MV5BMTA3NDMyNzI5NTdeQTJeQWpwZ15BbWU3MDQxNDEyMzM@.jpg
389,Fear Street: Part Three - 1666,The origins of Sarah Fier's curse are finally revealed as history comes full circle on a night that changes the lives of Shadysiders forever.,https://m.media-amazon.com/images/M/MV5BN2YxZGFmNDMtNzlhYy00OTJlLTgzMDctZGNjNTMyNjAxYjM4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg
394,My Bloody Valentine,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent.",https://m.media-amazon.com/images/M/MV5BYWYxODU1ZDItYzg1Ny00OGE5LTkzNmUtZWY0MjhmODE2NGJjXkEyXkFqcGdeQXVyNjQzOTQyODA@.jpg
397,No Sudden Move,A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.,https://m.media-amazon.com/images/M/MV5BNWI2ZDQxZDQtZDMxZi00ZWFhLTg1OGYtYmFkMjRkMDc2NDNkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
398,The Final Girls,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.",https://m.media-amazon.com/images/M/MV5BMjI4Nzk2NzAzOV5BMl5BanBnXkFtZTgwNjI1NzY4NjE@.jpg
399,Marrowbone,"A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live.",https://m.media-amazon.com/images/M/MV5BMzA5NDM1MjMzNl5BMl5BanBnXkFtZTgwNDUyMTA4NDM@.jpg
404,Urban Legend,"This nightmarish anthology series, under the creative guidance of master of horror Eli Roth, showcases classic urban legends as you've never seen them before. Featuring lurking psychopaths, murderous mysteries, creepy creatures and twisting tales, these disturbing legends prey on our most deeply embedded fears to shock and terrify.::Anonymous",https://m.media-amazon.com/images/M/MV5BYzFmZjk5MzYtYmUzYS00OTI3LWI5ZTMtNTZlMWJiYTMyZDVmXkEyXkFqcGdeQXVyNjE5NjU3NTk@.jpg
408,Alice Through the Looking Glass,"Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen.",https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@.jpg
409,The Void,"Shortly after delivering a patient to an understaffed hospital, a police officer experiences strange and violent occurrences seemingly linked to a group of mysterious hooded figures.",https://m.media-amazon.com/images/M/MV5BNzU0MzgxMjAtYjU0NC00ZWYyLTljZWUtNTRkNzBhZTYwYzY4XkEyXkFqcGdeQXVyMTM2MzgyOTU@.jpg
410,Fantasy Island,"When the owner and operator of a luxurious island invites a collection of guests to live out their most elaborate fantasies in relative seclusion, chaos quickly descends.",https://m.media-amazon.com/images/M/MV5BOWE2ODZhYWYtNTFiYy00MjdmLWIzZGEtNTkyOTc1NDIwMjk4XkEyXkFqcGdeQXVyMzY0MTE3NzU@.jpg
413,Scoob!,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.",https://m.media-amazon.com/images/M/MV5BZTJmODM0MDQtMTRjYy00YWZjLThjODItMzQ5N2I2NDBjYzA1XkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg
414,The Turning,"A young governess is hired to look after an orphaned girl, but the return of the girl's problematic brother uncovers secrets from their past. A modern take on Henry James' novella ""The Turn of the Screw.""",https://m.media-amazon.com/images/M/MV5BY2ZiMzVkNzktZjlmMy00MWE1LWJkMjgtZTFiMWYyYTU3M2FjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg
415,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,https://m.media-amazon.com/images/M/MV5BM2YzNTlhZWYtNDQ2Ny00OTI0LWI0MzMtMWJkZTQ1MGVlMGVhXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg
417,Now You See Me 2,"The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.",https://m.media-amazon.com/images/M/MV5BYjhlNDljNTgtZjc4My00NmZmLTk2YzAtYWE5MDYwYjM4MTkzXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
418,The Endless,"As kids, they escaped a UFO death cult. Now, two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.",https://m.media-amazon.com/images/M/MV5BNjA5OTI1MjgwMl5BMl5BanBnXkFtZTgwMDU2NzY2NDM@.jpg
